|url|content|date
268|https://www.instagram.com/p/CeNKDxrJs1O/|"🎨'벤자민무어 x 칠성사이다' 의 칠(Chil)🎨

페인트 브랜드 '벤자민무어'와 칠성사이다가 만나
자신만의 공간을 칠(chil)해보자는 컨셉으로 팝업을 오픈‼️

둘 만의 귀여운 콜라보 굿즈뿐 아니라 다양한 이벤트가 준비되어 있어〰

✔️굿즈리스트
칠성사이다 150ml 미니병, 오프너, 핀 뱃지, 유리잔, 키링 등 리미티드 에디션이 넘쳐난다••

칠성사이다와 벤자민무어만의 청량하고 컬러감 넘치는 공간이 궁금하다면-? 더현대로 바로 가보자💨

💌 SNS 팔로우 시 무료로 음료자판기 이용 가능
= 포도맛 or 오리지널 나오면 추가로 굿즈 증정
💌 SNS 업로드 시 인생네컷 촬영 가능
💌 일정 금액 이상 구매 시 엽서, 마그넷 등 선물 제공
💌 방문 고객에게 무료 디지털 타투 서비스

📍영등포구 여의대로 108 더현대 서울 B1층
📍05.27(금)-06.02(금)
📍매일: 10:30~20:00 (금토일 : 20:30)"|2022-05-31
269|https://www.instagram.com/p/BtPNrqsA-Re/|"1/28~2/28 스위트스팟x브랜디 in 강남역

20대 대표 여성몰 브랜디와 팝업스토어 No.1 스위트스팟이
강남역 5번출구에 콜라보 팝업스토어 1호점을 열었대💃
눈으로만 보던 브랜디옷을 직접 입어보고 고를 수 있고
팝업스토어만의 1만원 균일가전까지 가득하니 어서 ㄱㄱ👉

#브랜디팝업스토어 #여성의류브랜디 #강남역팝업스토어 #브랜디 #팝업스토어 #컨셉스토어 #플래그쉽스토어 #스위트스팟 #강남역여성의류 #강남역데이트"|2019-01-29
270|https://www.instagram.com/p/BzrcbgfA8-6/|"7/8~8/4 텐바이텐 in 롯데월드몰 1층 스위트스팟

디즈니덕후 문구덕후 모여라! 텐바이텐 팝업 오픈🎊
핫한 토이스토리4, 알라딘부터 디즈니 제품 가득! 3만원 이상만 사도 디즈니 크림글라스까지 준대🎁
.

#디즈니굿즈 #텐바이텐 #팝업스토어 #롯데월드몰 #스위트스팟 #토이스토리4 #알라딘 #토이스토리굿즈 #앨리스굿즈 #미키마우스 #10x10 #디즈니피규어 #토이스토리피규어 #문구덕후 #디즈니덕후 #피규어덕후"|2019-07-09
271|https://www.instagram.com/p/CeS22BcJdro/|"🍽'BUEOK by Hurom' in 서울숲🍽

휴롬의 라이프스타일 + 건강식을 만나볼 수 있는 '부엌 바이 휴롬' 팝업스토어가 서울숲에 열었다〰

아티스트들과 협업해서 알록달록하고 세련된 무드의 주방과 오브제를 선보였대🪑

뿐 만 아니라 이번 팝업은 펫프랜들리 한 공간으로 반려동물과 함께 입장이 가능하니 꼭 같이 가보자🐾

💌반려동물과 함께 방문 시 무료로 간식 증정
(한정수량, 선착순)

📍성동구 서울숲길4 9
📍05.21(토)-06.19(일)
📍매일 : 11:00~21:00"|2022-06-02
272|https://www.instagram.com/p/CbwWAL2OE6C/|"🍪쿠키+일상=?! 그로서리스터프!🍪

""Fresh Fun, Fresh Daily""를 실현하기 위해 그로서리 스터프가 떴다‼️🍩

쿠키와 생활용품, 식료품을 활용해 일상의 즐거움을 느낄 수 있는 공간을 만들었대!

다양한 종류의 식료품, 유니크한 그릇들 덕분에 미국 식료품점에 온 느낌⚠️

'그로서리스터프' 들려서 달달한 쿠키 맛보고 귀여운 소품들도 구경해보자

🍪그로서리스터프 럭키박스 선착순 구매
🍪2만원 이상 구매시 100%당첨 복권 증정
🍪SNS 업로드하면 럭키드로우 이벤트 참여 가능
🍪매일매일 달라지는 할인 제품-!

📍신세계백화점 강남점 B1 정문 입구
📍03.24(목)-04.06(수)
📍월-목 : 10:30~20:00
📍금-일 : 10:30~20:30"|2022-03-31
273|https://www.instagram.com/p/B44ONp8JbDa/|"#폴310_팝업스토어
⠀
상수동의 인생빵집!!
생활의 달인에도 출연했던 폴310이 부산에 상륙했대!!🍞🥯🥐
⠀
쵹쵹~~한 카스티야로 유명한 폴310 팝업스토어에서는
유기농 밀가루를 사용해서 더욱 고소하고 건강한 빵을 먹을 수 있다구!
⠀
주변 빵덕후 다 태그해!!! 킁킁 빵순이 나야나➰😋
고소하고 부드~러운 빵 입에 꾸겨넣고, 아이스 라떼 꿀꺽 하러 가자~!!!
⠀
-
📍10.24~11.30 / 신세계백화점 센텀시티점"|2019-11-15
274|https://www.instagram.com/p/B-8xPQjJdAg/|"#안젤라코코_팝업스토어
⠀
사랑스러운 나의 반려견을 위한 감성 패브릭 브랜드
안젤라코코에서 봄맞이 팝업스토어를 오픈했대!!🐶🌸
⠀
봄 느낌 가득 담은 꽃무늬와 체크무늬 댕댕이 옷부터
장난감, 인형, 액세서리 등 다양한 제품이 가득 준비되어 있대!!🐾✨
⠀
으으ㅠㅠㅠ너무 귀여운거 아니냐구우ㅠㅠㅠ진촤ㅠㅠ
따뜻한 봄날, 사랑하는 댕댕이를 위한 아이템 만나러 가자!!!🌿💕
⠀
-
📍 4월 3일(금) - 4월 16일(목)
📍신세계 영등포점 B2층 스위트스팟 매장 (팩토리 스토어 앞)"|2020-04-14
275|https://www.instagram.com/p/CarOxSSptBn/|"🔥팝가가 직접 다녀왔다! 핫한 팝업스토어의 생생한 후기를 전하는 내발내간👣

🤟🏻요즘 포켓몬빵 유명한거 다들 RGRG? 띠부띠부씰이 부활해서 요즘 엄청 주목받고 있는
포켓몬 팝업스토어에 팝가가 떴다!

🥲요즘 줄서는데 나름 익숙해진 팝가, 오늘도 줄을 서 봄 (팝가도 초대받아 취재하고싶다...)

아담한 팝업스토어라 생각한다면 놉! 생각보다 넓어서 신남ㅋㅋ

온갖 귀여운 포켓몬들 때매 심장아파..🥺

포켓몬 인형부터, 문구, 스티커, 리셀 대란의 포켓몬 카드까지!

3만 5천원 이상 사면 포켓몬 볼펜을 5만원 이상 사면 포켓몬 데코스티커도 줌👍

꽝없는 랜덤 뽑기도 있고, 스마트스토어 찜하면 포켓몬 마스크 아로마 패치도 줘서 완전 혜자💕

근데 일별 한정 수량이여서 팝가는 랜덤뽑기만 하고 옴,,낼 다시와야하나ㅠ

☕️라떼 추억의 캐릭터인줄 알았는데 애기들도 포켓몬 이름 줄줄외워서 너모 놀램

역시 귀여운건 남녀노소 못 당하는듯
상품도 많고 추억여행하기도 좋으니 판교 현백으로 놀러가보자🏃‍♀️🏃

꿀팁) 네이버 예약으로 예약하고 가면 대기시간 줄일 수 있다구!

이벤트 자세한 사항은 @pokemon_korea 참조!

📍03.04(금)~03.14(월)
📍판교 현대백화점 4층
📍월~목 : 10:30-20:00
📍금~일 : 10:30-20:30"|2022-03-04
276|https://www.instagram.com/p/CnV4ZecP0tY/|"🎨키뮤스튜디오X로우키 : 플라잉 터틀🎨

느리지만 하늘을 나는 거북이 ‘플라잉 터틀’ 팝업 전시 OPEN❗️

콘텐츠로 세상과 발달장애인 사이의 경계를 허무는 키뮤스튜디오와

지속 가능한 커피 농가 이야기를 소개하는 브랜드, 로우키가 만나 다양한 굿즈를 전시 중이래~:D

로우키의 커피 스토리에서 영감 받은 아트워크 ‘우간다’와 UN의 지속가능발전목표(SDGs)를 주제로 한 다채로운 아트포스터도 만나볼 수 있고,

포스터 상단 QR코드를 찍으면 AR 컨텐츠와 작품에 대한 스토리도 읽어볼 수 있어-!☕️

아, NFT를 구매하는 선착순 100명에게는 우간다 원두도 증정하니 참고하기!✏️

헤이그라운드 성수시작점과 로우키 성수점, 두 곳에서 진행하니까 확인하고 방문하자~!🙌

💌 NFT 구매자 선착순, 우간다 원두 200g 무료 증정 이벤트

📍성동구 뚝섬로1나길 5, 헤이그라운드 성수시작점/ 성동구 연무장3길 6, 로우키 성수점

📍01.02(월)-01.27(금)/ 01.09(월)-01.27(금)

📍매일 : 00:00-24:00/ 09:00-18:00(토요일 10:00-19:00, 일요일 휴무)"|2023-01-13
277|https://www.instagram.com/p/CdzXQ3AlV8h/|"💌5월 넷째 주 핫한 팝업 모음. zip💌

✔️벨레다 팝업스토어
📍성동구 서울숲4길 50 프로젝트렌트 6호점
📍05.12(수)-05.22(일)
📍월~목 : 13:00~20:00
📍금~일 : 11:00~20:30

✔️무신사 테라스 x 예일
📍성동구 아차산로 104, 3층 무신사 테라스
📍05.09(월)-07.10(일)
📍평일 : 8:00~21:00
📍주말 : 10:00~21:00

✔️민팃 x 워시엔조이
📍마포구 양화로23길 22-7 2층
📍05.07(토)-05.29(일)
📍평일 : 11:30~20:00
📍주말 : 11:00~21:00

✔️표뵤뵤 x 겨울엔 토스트가 좋아
📍04.19(화)-06.05(일)
📍마포구 서교동 326-2 오브젝트 서교점
📍매일 : 12:00~21:00

✔️젠틀몬스터x몽클레르
📍강남구 압구정로46길 50 하우스 도산
📍05.05(목)-05.30(월)
📍매일 : 11:00~21:00

✔️29맨션
📍용산구 한남대로 202-1
📍05.14(토)-05.22(일)
📍매일 : 11:30~20:30

✔️포켓몬 위드 하이브시티
📍서울 용산구 독서당로 93
📍05.05(목)- 06.19(일)
📍매일 : 10:00~ 21:00

✔️무신사 스탠다드 슬랙스 랩
📍성동구 아차산로 78
📍04.29(금)-05.22(일)
📍매일 : 11:30~20:00

➡️더 자세한 정보가 궁금하다면 이전 게시물 확인하기💘

#팝업스토어 #벨레다 #민팃 #워시엔조이 #무신사테라스 #예일 #표뵤뵤 #겨울엔토스트가좋아 #젠틀몬스터 #몽클레르 #29맨션 #포켓몬위드하이브시티 #무신사스탠다드슬랙스랩 #서울데이트 #주말데이트 #핫플레이스 #핫플 #성수 #연남동 #한남동"|2022-05-21
278|https://www.instagram.com/p/B6kcs3TJeNR/|"#2020_해피마우스이어 🐹
⠀
다가오는 2020년! 경자년 쥐띠해를 맞아 디즈니에서
'Happy Mouse Year' 미키마우스 팝업스토어를 오픈했대!!🎁
⠀
예쁜 색동저고리 느낌 물씬 나는 다채로운 매장 분위기에
보자마자 인생샷 찍을 수 밖에 없는 거대 미키 포토존까지!🌈🙊
⠀
그리고 귀염뽀짝 미키&미니마우스의 어마어마한 굿즈들과
다양한 디즈니 캐릭터들의 아이템들까지 다 만날 수 있대!!!🔥
⠀
뿐만 아니라 새해 소원을 적는 이벤트와
백프로 선물 증정 현장 이벤트까지 진행된다니까💌
2020년 경자년 새해를 맞이하여 귀여운 미키마우스 만나러 가자!!
⠀
이렇게 내 지갑은 또... 내 텅장은 여전히....💸
덕질에는 끝이 없지..미키야 조곰만 기다려 내가 갈게...✈️
⠀
-
📍19.12.27(금) - 20.1.17(금)
📍10:30 - 22:00
📍롯데몰 수지점 1층 센터홀(용인시 수지구 성복2로 38)"|2019-12-27
279|https://www.instagram.com/p/B6KmFrcJnxj/|"#텐바이텐_다꾸팝업스토어
⠀
벌써 올해가 10일밖에 안남았어!🙀
이때 준비해야하는건 뭐다?
2020 다이어리지!!!📖
⠀
문구완구 천국 #텐바이텐 이
디즈니제품이랑 2020년 다이어리 다꾸제품 팝업스토어를 오픈했대!😍
⠀
비록 미래의 내가 열심히 쓸진 모르겠지만...🤔
그래도 사야하지 않겠어?☺️
⠀
요즘 인기있는 레트로 3공 다이어리부터📒
다꾸에 빠질수 없는 마스킹테잎과 다양한 포스트잇까지!📑
⠀
모든게 준비되어있다구!!
신년맞이 다이어리 장만하러 얼른 고고!📣
-
📍19.12.13(금) - 20.1.9(금), 28일간
📍10:30 - 20:00(월-목), 10:30 - 20:30(금-일)
📍경기 성남시 분당구 판교역로146번길 20 5층 현대백화점 판교점 5층"|2019-12-17
280|https://www.instagram.com/p/CotTDyLvkPw/|"🎡 어른이 놀이터 : 2023 두껍상회🎡

하이트 진로의 두껍상회 팝업스토어가 1년 만에 다시 강남에 OPEN-🚪

이번 팝업의 컨셉은 어른이 놀이터로, 두꺼비 오락실처럼 꾸며져 있대🎮

모든 게임기를 무료로 이용할 수 있으며, 클럽 음악까지 나와서 더 신난다구~🎤

포토존을 지나 2층으로 올라가면 다양한 굿즈와 함께 소맥자격증을 받을 수 있는 인생네컷이 준비되어 있어📷

굿즈샵에서 제품 구매 시, 대형 룰렛을 돌려 경품도 받아갈 수 있으니 참고하기❗

아! 미성년자는 출입이 불가하니, 어른이들만 강남으로 놀러 가보자구〰

💌 굿즈샵에서 제품 구매 시, 대형 룰렛 돌려 경품 증정
💌 인스타그램 계정 팔로우 시, 두껍네컷 이용권 & 쏘맥자격증 제공
💌 SNS 해시태그 이벤트 참여 시, 기념품 증정

📍강남구 강남대로 420
📍01.20(금)-03.05(일)
📍매일 : 12:00~21:00"|2023-02-20
281|https://www.instagram.com/p/ClIEiWqBBHo/|"💌11월 셋째 주 핫한 팝업 모음. zip💌

✔️동감 팝업스토어
📍성동구 연무장9길 7, 카페 포제
📍11.10(목)-11.20(일)
📍매일 : 11:00~22:00

✔️르메르디앙 & 목시
📍성동구 연무장15길 11, 에스팩토리 B동
📍11.09-11.20(일)
📍매일 : 12:00~20:00

✔️Time to be slow
📍서초구 남부순환로 2406, 예술의전당 한가람미술관 제 7전시실
📍11.11(금)-11.20(일)
📍매일 : 10:00~19:00

✔️Chil out on your track
📍성동구 아차산로9길 8, 카페 봇봇봇
📍11.17(목)-11.19(토)
📍팝업스토어 운영 시간
목 : 12:00 ~ 18:00
금 : 12:00 ~ 17:00, 18:00~19:00(버스킹)
토 : 12:00 ~ 18:00

✔️오버워치2 팝업스토어
📍성동구 성수이로71, 수피
📍11.10(목)-11.20(일)
📍매일 : 12:00~20:00

➡️더 자세한 정보가 궁금하다면 이전 게시물 확인하기💘

#팝업스토어 #팝가 #성수 #서울숲 #수피 #성수수피하우스 #카페봇봇봇 #성수봇봇봇 #타미야 #칠성 #미니카 #르메르디앙 #목시 #명동호텔 #목시호텔 #르메르디앙호텔 #서울호텔 #동감 #영화동감 #동감팝업스토어 #카페포제 #성수포제 #오버워치2 #오버워치팝업스토어 #예술의전당 #티슬로 #에스팩토리 #서울데이트 #주말데이트 #핫플"|2022-11-21
282|https://www.instagram.com/p/CVC0LwPJmtj/|"조세호 청바지로 완판 행렬중인 아모프레 팝업스토어가자!

조세호와 코오롱패션이 런칭한 한국 남성 평균 키, 체형에 맞춘 ㄹㅇ현실핏 남성복 브랜드 아모프레!
더현대서울 지하 2층에 팝업스토어 오픈했대!

👍아모프레 옷은 길이 수선할 필요도 없고 평균인들 몸에 딱 맞게 핏된다구~!

팝업스토어 가서 운 좋으면 조세호님도 볼 수 있고 구매자들은 뽑기로 조세호님 개인 소장품 받을 수도 있다니까 더현대 놀러가면 구경하러 가보자!💃🏻

📍10.08(금)-10.21(목)
📍더현대서울 지하2층
📍월~목 : 10:30 - 20:00
📍금~일 : 10:30 - 20:30"|2021-10-15
283|https://www.instagram.com/p/Cob9XFNPcNo/|"🍪곡물그대로21 그레인 로쉐 x 포토매틱샵: 그레인 로쉐 팝업스토어🍪

곡물과자 크리스피 롤, 곡물그대로21이 신제품 출시 기념으로
포토매틱샵과의 콜라보 팝업을 진행 중이야!📷

팝업 방문 고객, 선착순 30명에게 신제품을 주고
만 원 이상 구매하면 포토부스 무료 이용권을 함께 받을 수 있대〰

SNS 이벤트 참여 시, 과자 1봉과 캡슐뽑기 코인까지 증정-👛

2월 14일까지만 구매 가능한 발렌타인 패키지도 준비되어 있으니 이번 주, 포토매틱샵으로 놀러 가보자구~🏃

💌 매일, 선착순 30명에게 신제품 랜덤 증정
💌 만 원 이상 구매 시, 포토부스 무료 이용권 증정
💌 SNS 팔로우 시, 캡슐뽑기 코인 제공
💌 필수 해시태그와 함께 SNS 업로드 시, 신제품 랜덤 증정
💌 팝업 종료 후, 게시물 중 추첨을 통해 1명에게 에어팟프로 증정
💌 신제품 1+1 이벤트 진행 (교차 선택 가능)

📍강남대로 162길 45, 포토매틱샵
📍02.08(수)-02.21(화)
📍매일 : 11:00~20:00

#광고 #곡물그대로21 #그레인로쉐 #포토매틱샵"|2023-02-09
284|https://www.instagram.com/p/CrK0Psiv9RT/|"⏰ 팝가가 미리 알려주는 “업커밍 팝업스토어”⏰

📝  쏘나타 디 엣지 특별 팝업 : Into The Edge
📍04.19(수)-04.26(수)
📍성동구 성수이로20길 57
📍평일: 11:00~19:00 / 주말: 10:00~17:40
*20분 단위로 운영
*마지막 입장 시간 평일 18:40 / 주말 17:40

쏘나타 The Edge 출시를 기념해
4월 19일 (수) 성수에서 팝업 OPEN🚪

쏘나타의 디자인에서 아이디어를 낸 미디어 파사드 전시 공간으로,
조향 클래스와 토크 콘서트가 함께 진행될 예정-👀

✔ 미디어아트
: 아르떼뮤지엄, BOSE와의 협업으로 쏘나타 디 엣지의 디자인을 형상화한 미디어 아트 전시

✔ 조향 클래스 (14:00~17:00 / 1일 5회 운영)
: 니치 향수 브랜드, 프라고나르와의 협업으로 제공하는 조향 클래스
*네이버 예약 페이지 통해 예약 가능

✔ 토크 콘서트 (평일 20:00~21:00 / 주말 18:30~19:30 & 20:00~21:00)
: 김태호 PD, 김영하 작가 등 10명의 리더들과의 릴레이 토크콘서트
*네이버 예약 페이지 통해 예약 가능

추첨을 통해 BOSE 제품을 증정하는 현장 이벤트까지 준비되어 있으니
이번 주, 쏘나타 팝업스토어로 꼭 놀러 가보기!

📌 왼쪽 하단을 눌러 팝업스토어 알림 신청하고 놓치지 말자!

#광고 #쏘나타"|2023-04-18
285|https://www.instagram.com/p/Cms8Yq1vybb/|"💉맛있는 한 방울 : DIVE INTO TABASCO💉

헤리티지 전시와 함께 타바스코를 직접 경험할 수 있는 팝업스토어가 성수에 운영 중❗

이번 팝업에선 20여 종의 타바스코 굿즈와 포토존을 만나볼 수 있고 폭죽카드 증정, 폴라로이드 사진 촬영 등 다채로운 이벤트까지 준비되어 있어-🎁

나눠준 지도에는 타바스코 콜라보 메뉴를 맛볼 수 있는 매장이 체크되어 있으니 참고하기!🗺

LCDC 서울로 놀러 가서 타바스코 매력에 빠져보는 거 어때-?🪂

💌방문 고객 모두에게 콜라보 매장 지도와 미니 핫소스 증정
💌SNS 팔로우 및 스토리 업로드 시 타바스코 폭죽카드 증정
💌타바스코 소스패키지 상품 구매 시 폴라로이드 사진 촬영 이벤트
💌SNS 게시물 업로드 시 추첨을 통해 경품 증정 (갤러시북, 버즈프로)

📍성동구 연무장17길 10, LCDC SEOUL 3층
📍12.07(수)-12.29(목)
📍매일 : 11:00~20:00"|2022-12-28
286|https://www.instagram.com/p/Bwl8Lj6gO2g/|"4/22~4/26 키즈&코스매틱 패밀리세일 in DDMC

이랜드 대표 키즈브랜드 더데이걸, 코코리따 등과
다나한, 차랩, 에버셀, 세러데이스킨 등 코스매틱이
가정의달 맞이 70% 파격 패밀리 세일을 열었대!👨‍👩‍👧‍👧
.

#선물사러가자 #가정의달세일 #이랜드 #DDMC #다나한 #차랩 #에버셀 #세러데이스킨 #더데이걸 #셀덴 #오후 #코코리땊#헌트키즈 #G2cell #RG3 #어버이날선물 #어린이날선물 #어버이날선물세트 #패밀리세일 #팸셀 #팝업스토어 #가정의달선물 #스승의날선물 #이랜드세일 #이랜드패밀리세일"|2019-04-23
287|https://www.instagram.com/p/BuLdE_2g6oe/|"2/22~2/28 시그니처스토어 in 롯데몰 수원

고감도 플리마켓 시그니처스토어의 봄시즌 vol.5 오픈🌺
패밀리/디자이너/카페존으로 구분되어 핫한 셀러 총집합!
깜찍뽀짝 포토존에 소확행할 아이템 한 가득~🍀 #스탬프이벤트도한대 #눈호강플리마켓 #플리마켓 #수원플리마켓 #시그니처스토어 #팝업스토어 #수원핫플 #롯데몰수원"|2019-02-22
288|https://www.instagram.com/p/CQsXyNrpPHl/|"🍩도넛 덕후들이 인정하는 찐도넛 맛집 캘리포니아 클럽도넛 팝업스토어가자!

🍬달콤 쫄깃한 브리오슈 반죽에 100% 동물성 크림으로 만들어진 캘리포니아 클럽도넛!

당일생산 당일판매를 원칙으로 신선하고 맛있는 도넛만 판매해서 저녁이 되면 품절되는 현상이 속출한다고...!😫

💕귀여운 박스에 담아서 선물하기도 좋고 4개 사면 천원도 할인해준다니까~?

덮어놓고 먹다보면 세 개 순삭은 기본이라는 캘리포니아 클럽도넛 맛보러 더현대 지하 1층 가보자💃🏻🕺

📍06.25(금)-07.04(일)
📍더현대서울 지하1층
📍월~목 : 10:30-20:00
📍금~일 : 10:30-20:30"|2021-06-29
289|https://www.instagram.com/p/CgVqfq_MPwb/|"💌7월 넷째 주 핫한 팝업 모음. zip💌

✔️LAYERED iloom
📍성수동 성수이로 3길 18-1
📍07.08(금)-07.31(일)
📍매일 : 11:00~20:00

✔️누텍스처 팝업스토어
📍성동구 연무장 15길 11 에스팩토리 B동
📍07.21(목)-08.07(일)
📍매일 : 12:00~19:00

✔️EXCYCLE 바삭바
📍성동구 서울숲길 50 1층, 프로젝트렌트
📍07.05(화)-07.31(일)
📍화-일: 12:00~21:00 (라스트오더 20:00) 월요일 휴무

✔️코카-콜라 제로 마시멜로
📍성동구 연무장3길 9 피치스도원
📍07.16(토)-07.23(토)
📍매일: 11:00-21:00
⚠️루프탑 액티비티 운영은 19:00까지
⚠️우천시 루프탑 운영 중단

✔️앱솔루트 홈
📍성동구 연무장15길11 에스팩토리
📍07.07(목)-07.31(일)
📍일-목 : 14:00~22:00
📍금-토 : 14:00~23:00
-성인만 입장 가능🔞 (신분증 필참)
-네이버 예약하고 방문 시 대기없이 입장 가능

➡️더 자세한 정보가 궁금하다면 이전 게시물 확인하기💘

#팝업스토어 #레이어드일룸 #누텍스처 #익사이클바삭바 #바삭바 #코카콜라제로마시멜로 #앱솔루트홈 #피치스도원 #코카콜라 #성수 #서울숲 #에스팩토리 #서울데이트 #주말데이트 #핫플 #가볼만한곳 #데이트"|2022-07-23
290|https://www.instagram.com/p/B-d2uiuJKyn/|"#브라이언베리_팝업스토어
⠀
트렌디한 캐주얼 의류 브랜드 '브라이언베리'에서
연남방앗간에 팝업스토어를 오픈했대!!🌿👀
⠀
핫한 공간에 핫한 브랜드라니,,, 둑흔,,🤭
⠀
브라이언베리의 봄 의류들을 할인된 가격에 만나볼 수 있고,
연남방앗간 음료 쿠폰 및 다양한 증정 이벤트도 진행된다고 하니
트렌디한 봄 의류 구경하고 커피도 마시러 가자!☕️🌷
⠀
[팝업스토어를 방문해주시는 모든 분들을 위해
매일 피톤치트액으로 소독을 진행중임을 알려드립니다.]
⠀
-
📍3월 31일 - 4월 26일
📍서울 마포구 동교로29길 34, 연남방앗간
⠀"|2020-04-02
291|https://www.instagram.com/p/Cn0_aOdvr-1/|"⏱사랑의 다리에서 마주하는 시간의 서사시 : 반클리프 아펠 전시⏱

주얼리&워치 브랜드, 반클리프 아펠의 무료 전시가 DDP에서 진행 중이야!

‘사랑의 다리에서 마주하는 시간의 서사시’라는 주제로 진행 중이고
반클리프 아펠의 섬세하고 아름다운 아트 피스를 만나볼 수 있대〰

파리의 방돔 광장을 오마주한 공간과 전시 도슨트 덕분에 한껏 몰입해서 즐길 수 있어-👀

반클리프 아펠의 우아한 작품들을 무료로 볼 수 있는 이번 전시, 놓치지 말고 꼭 보러가자💨

💌방문 전, 사전 예약 필수

📍중구 을지로 281, DDP 아트홀 1관
📍01.08(일)-01.28(토)
📍월-목: 11:00~18:00
📍금-토: 11:00~20:00
📍일: 11:00~18:00"|2023-01-25
292|https://www.instagram.com/p/ChUIjQqsmeY/|"🎢모두의 놀이터 : 리얼월드 성수🎢

커피 마시고 게임도 할 수 있는 신개념 놀이문화 공간, 리얼월드 성수가 OPEN-❗

1층은 카페, 2층은 미스테리 컨셉의 플레이 공간으로 되어 있는데
카페에서 리플렛을 받으면 2층에서 무료 게임 하나를 진행할 수 있어-🕹🎮

어플과 연동해서 진행하는 게임으로, 총 3가지 컨셉의 게임이 준비되어 있대~

무료 게임 하나를 플레이하면 30% 할인된 가격으로
다른 버전을 플레이할 수 있으니 참고해!📝

이 외에도 넘치는 이벤트가 있으니 꼭 확인하기~👇👇

한번도 경험해보지 못한 새로운 공간, 리얼월드 성수로 놀러가서
게임 즐기고 사진도 많이 남기자📷

💌QR코드 이벤트 참여 시 음료& 게임 천원 할인
💌드레스코드 이벤트 참여 시 엽서 증정
💌인스타 팔로우를 하면 스티커 굿즈 증정
💌유료 게임 구매 시 포춘쿠키 증정
💌현장 방문 인증샷 업로드 시, 월 1회 추첨을 통해 야외형 컨텐츠 이용권 증정
💌스탬프 이벤트 3개 적립 시 기프트 카드 증정
💌무료 게임 플레이 할 경우, 유료게임 30% 할인권 증정

📍08.16(화)~
📍성동구 연무장13길 8
📍매일 : 08:00~21:00 (라스트오더 20:00)

#리얼월드성수 #리얼월드 #성수 #광고"|2022-08-16
293|https://www.instagram.com/p/Bvajgdfga_B/|"3/22~3/27 낙원타코x낙원스낵 in 롯데백화점 본점

비주얼만으로도 침샘폭발😍 오감을 자극하는 맛😋
타코에 고기나 새우토핑만은 시시하다구~🤔
JMT곱창/대창타코에 피자와 마약옥수수까지♨️ #곱창타코 #호르몬타코 #대창타코 #마약옥수수 #낙원타코 #낙원스낵 #JMT #수제피자 #롯데백화점본점 #팝업스토어 #갬성푸드 #명동맛집 #존맛"|2019-03-25
294|https://www.instagram.com/p/CqudZsovdMW/|"🎡라인프렌즈월드 in 현대백화점 목동점🎡

라인프렌즈 캐릭터를 한자리에서 만나볼 수 있는 팝업스토어가 현백 목동점에 문을 열었다!💓

별관 지하 2층은 굿즈 판매존으로, 본관 7층은 포토존과 사은품 증정존으로 나눠져 있어〰

이번 팝업스토어는…
국내 라인프렌즈 매장에서 볼 수 없었던 제품인 트레저, 방탄소년단과 제작한 인형을 최초로! 단독! 출시해서 더욱 특별하다구-👀

제품을 구매한 모든 고객에게 포토카드를 랜덤으로 증정하고
받은 포토카드와 함께 사진을 찍어 SNS에 업로드하면 뽑기 코인 1개를 준대~🤳

이 외에도 구매 금액대 별 증정 기프트, 웰컴 풍선 증정 등 다채로운 이벤트가 준비되어 있어🙌

이번 팝업스토어를 시작으로 현백 판교점, 대구점 순으로 투어할 예정이니 참고해❗

라인프렌즈 월드에서 굿즈 구경하고 귀여운 캐릭터들과 사진도 찍으며 즐거운 시간 보내봐!

💌전 제품 구매 고객 대상 랜덤 포토카드 증정 (LF, BT21, TRUZ 중)
💌수령한 포토카드와 사진 찍고 SNS에 업로드하면 뽑기 코인 1개 증정
💌3만 원 이상 구매 시, 코니니 스틱 풍선 증정
💌7만 원 이상 구매 시, 라인프렌즈 캐릭터 제품 증정
💌웰컴 풍선 증정 (오픈날 선착순 500명 / 금토일 선착순 300명)

📍양천구 목동동로 257, 현대백화점 목동점 별관 지하2층 & 본관7층
📍04.07(금)-04.20(목) *4/17 정기휴점 본관 휴점/ 별관 정상영업
📍매일 : 10:00~21:00"|2023-04-07
